time,car_id,position,velocity,lane,distance,crashes
54,3,366.000000,1.000000,1,216.000000,0
54,4,416.000000,1.000000,1,216.000000,0
54,5,466.000000,1.000000,1,216.000000,0
55,2,320.000000,1.000000,1,220.000000,0
55,3,370.000000,1.000000,1,220.000000,0
55,4,420.000000,1.000000,1,220.000000,0
55,5,470.000000,1.000000,1,220.000000,0
56,2,324.000000,1.000000,1,224.000000,0
56,3,374.000000,1.000000,1,224.000000,0
56,4,424.000000,1.000000,1,224.000000,0
56,5,474.000000,1.000000,1,224.000000,0
57,2,328.000000,1.000000,1,228.000000,0
57,3,378.000000,1.000000,1,228.000000,0
57,4,428.000000,1.000000,1,228.000000,0
57,5,478.000000,1.000000,1,228.000000,0
58,2,332.000000,1.000000,1,232.000000,0
58,3,382.000000,1.000000,1,232.000000,0
58,4,432.000000,1.000000,1,232.000000,0
58,5,482.000000,1.000000,1,232.000000,0
59,2,336.000000,1.000000,1,236.000000,0
59,3,386.000000,1.000000,1,236.000000,0
59,4,436.000000,1.000000,1,236.000000,0
59,5,486.000000,1.000000,1,236.000000,0
60,2,340.000000,1.000000,1,240.000000,0
60,3,390.000000,1.000000,1,240.000000,0
60,4,440.000000,1.000000,1,240.000000,0
60,5,490.000000,1.000000,1,240.000000,0
61,2,344.000000,1.000000,1,244.000000,0
61,3,394.000000,1.000000,1,244.000000,0
61,4,444.000000,1.000000,1,244.000000,0
61,5,494.000000,1.000000,1,244.000000,0
62,2,348.000000,1.000000,1,248.000000,0
62,3,398.000000,1.000000,1,248.000000,0
62,4,448.000000,1.000000,1,248.000000,0
62,5,498.000000,1.000000,1,248.000000,0
63,2,352.000000,1.000000,1,252.000000,0
63,3,402.000000,1.000000,1,252.000000,0
63,4,452.000000,1.000000,1,252.000000,0
63,5,502.000000,1.000000,1,252.000000,0
64,2,356.000000,1.000000,1,256.000000,0
64,3,406.000000,1.000000,1,256.000000,0
64,4,456.000000,1.000000,1,256.000000,0
64,5,506.000000,1.000000,1,256.000000,0
65,2,360.000000,1.000000,1,260.000000,0
65,3,410.000000,1.000000,1,260.000000,0
65,4,460.000000,1.000000,1,260.000000,0
65,5,510.000000,1.000000,1,260.000000,0
66,2,364.000000,1.000000,1,264.000000,0
66,3,414.000000,1.000000,1,264.000000,0
66,4,464.000000,1.000000,1,264.000000,0
66,5,514.000000,1.000000,1,264.000000,0
67,2,368.000000,1.000000,1,268.000000,0
67,3,418.000000,1.000000,1,268.000000,0
67,4,468.000000,1.000000,1,268.000000,0
67,5,518.000000,1.000000,1,268.000000,0
68,2,372.000000,1.000000,1,272.000000,0
68,3,422.000000,1.000000,1,272.000000,0
68,4,472.000000,1.000000,1,272.000000,0
68,5,522.000000,1.000000,1,272.000000,0
69,2,376.000000,1.000000,1,276.000000,0
69,3,426.000000,1.000000,1,276.000000,0
69,4,476.000000,1.000000,1,276.000000,0
69,5,526.000000,1.000000,1,276.000000,0
70,2,380.000000,1.000000,1,280.000000,0
70,3,430.000000,1.000000,1,280.000000,0
70,4,480.000000,1.000000,1,280.000000,0
70,5,530.000000,1.000000,1,280.000000,0
71,2,384.000000,1.000000,1,284.000000,0
71,3,434.000000,1.000000,1,284.000000,0
71,4,484.000000,1.000000,1,284.000000,0
71,5,534.000000,1.000000,1,284.000000,0
72,2,388.000000,1.000000,1,288.000000,0
72,3,438.000000,1.000000,1,288.000000,0
72,4,488.000000,1.000000,1,288.000000,0
72,5,538.000000,1.000000,1,288.000000,0
73,2,392.000000,1.000000,1,292.000000,0
73,3,442.000000,1.000000,1,292.000000,0
73,4,492.000000,1.000000,1,292.000000,0
73,5,542.000000,1.000000,1,292.000000,0
74,2,396.000000,1.000000,1,296.000000,0
74,3,446.000000,1.000000,1,296.000000,0
74,4,496.000000,1.000000,1,296.000000,0
74,5,546.000000,1.000000,1,296.000000,0
75,2,400.000000,1.000000,1,300.000000,0
75,3,450.000000,1.000000,1,300.000000,0
75,4,500.000000,1.000000,1,300.000000,0
75,5,550.000000,1.000000,1,300.000000,0
76,2,404.000000,1.000000,1,304.000000,0
76,3,454.000000,1.000000,1,304.000000,0
76,4,504.000000,1.000000,1,304.000000,0
76,5,554.000000,1.000000,1,304.000000,0
77,2,408.000000,1.000000,1,308.000000,0
77,3,458.000000,1.000000,1,308.000000,0
77,4,508.000000,1.000000,1,308.000000,0
77,5,558.000000,1.000000,1,308.000000,0
78,2,412.000000,1.000000,1,312.000000,0
78,3,462.000000,1.000000,1,312.000000,0
78,4,512.000000,1.000000,1,312.000000,0
78,5,562.000000,1.000000,1,312.000000,0
79,2,416.000000,1.000000,1,316.000000,0
79,3,466.000000,1.000000,1,316.000000,0
79,4,516.000000,1.000000,1,316.000000,0
79,5,566.000000,1.000000,1,316.000000,0
80,2,420.000000,1.000000,1,320.000000,0
80,3,470.000000,1.000000,1,320.000000,0
80,4,520.000000,1.000000,1,320.000000,0
80,5,570.000000,1.000000,1,320.000000,0
81,2,424.000000,1.000000,1,324.000000,0
81,3,474.000000,1.000000,1,324.000000,0
81,4,524.000000,1.000000,1,324.000000,0
81,5,574.000000,1.000000,1,324.000000,0
82,2,428.000000,1.000000,1,328.000000,0
82,3,478.000000,1.000000,1,328.000000,0
82,4,528.000000,1.000000,1,328.000000,0
82,5,578.000000,1.000000,1,328.000000,0
83,2,432.000000,1.000000,1,332.000000,0
83,3,482.000000,1.000000,1,332.000000,0
83,4,532.000000,1.000000,1,332.000000,0
83,5,582.000000,1.000000,1,332.000000,0
84,2,436.000000,1.000000,1,336.000000,0
84,3,486.000000,1.000000,1,336.000000,0
84,4,536.000000,1.000000,1,336.000000,0
84,5,586.000000,1.000000,1,336.000000,0
85,2,440.000000,1.000000,1,340.000000,0
85,3,490.000000,1.000000,1,340.000000,0
85,4,540.000000,1.000000,1,340.000000,0
85,5,590.000000,1.000000,1,340.000000,0
86,2,444.000000,1.000000,1,344.000000,0
86,3,494.000000,1.000000,1,344.000000,0
86,4,544.000000,1.000000,1,344.000000,0
86,5,594.000000,1.000000,1,344.000000,0
87,2,448.000000,1.000000,1,348.000000,0
87,3,498.000000,1.000000,1,348.000000,0
87,4,548.000000,1.000000,1,348.000000,0
87,5,598.000000,1.000000,1,348.000000,0
88,2,452.000000,1.000000,1,352.000000,0
88,3,502.000000,1.000000,1,352.000000,0
88,4,552.000000,1.000000,1,352.000000,0
88,5,602.000000,1.000000,1,352.000000,0
89,2,456.000000,1.000000,1,356.000000,0
89,3,506.000000,1.000000,1,356.000000,0
89,4,556.000000,1.000000,1,356.000000,0
89,5,606.000000,1.000000,1,356.000000,0
90,2,460.000000,1.000000,1,360.000000,0
90,3,510.000000,1.000000,1,360.000000,0
90,4,560.000000,1.000000,1,360.000000,0
90,5,610.000000,1.000000,1,360.000000,0
91,2,464.000000,1.000000,1,364.000000,0
91,3,514.000000,1.000000,1,364.000000,0
91,4,564.000000,1.000000,1,364.000000,0
91,5,614.000000,1.000000,1,364.000000,0
92,2,468.000000,1.000000,1,368.000000,0
92,3,518.000000,1.000000,1,368.000000,0
92,4,568.000000,1.000000,1,368.000000,0
92,5,618.000000,1.000000,1,368.000000,0
93,2,472.000000,1.000000,1,372.000000,0
93,3,522.000000,1.000000,1,372.000000,0
93,4,572.000000,1.000000,1,372.000000,0
93,5,622.000000,1.000000,1,372.000000,0
94,2,476.000000,1.000000,1,376.000000,0
94,3,526.000000,1.000000,1,376.000000,0
94,4,576.000000,1.000000,1,376.000000,0
94,5,626.000000,1.000000,1,376.000000,0
95,2,480.000000,1.000000,1,380.000000,0
95,3,530.000000,1.000000,1,380.000000,0
95,4,580.000000,1.000000,1,380.000000,0
95,5,630.000000,1.000000,1,380.000000,0
96,2,484.000000,1.000000,1,384.000000,0
96,3,534.000000,1.000000,1,384.000000,0
96,4,584.000000,1.000000,1,384.000000,0
96,5,634.000000,1.000000,1,384.000000,0
97,2,488.000000,1.000000,1,388.000000,0
97,3,538.000000,1.000000,1,388.000000,0
97,4,588.000000,1.000000,1,388.000000,0
97,5,638.000000,1.000000,1,388.000000,0
98,2,492.000000,1.000000,1,392.000000,0
98,3,542.000000,1.000000,1,392.000000,0
98,4,592.000000,1.000000,1,392.000000,0
98,5,642.000000,1.000000,1,392.000000,0
99,2,496.000000,1.000000,1,396.000000,0
99,3,546.000000,1.000000,1,396.000000,0
99,4,596.000000,1.000000,1,396.000000,0
99,5,646.000000,1.000000,1,396.000000,0
100,2,500.000000,1.000000,1,400.000000,0
100,3,550.000000,1.000000,1,400.000000,0
100,4,600.000000,1.000000,1,400.000000,0
100,5,650.000000,1.000000,1,400.000000,0
101,2,504.000000,1.000000,1,404.000000,0
101,3,554.000000,1.000000,1,404.000000,0
101,4,604.000000,1.000000,1,404.000000,0
101,5,654.000000,1.000000,1,404.000000,0
102,2,508.000000,1.000000,1,408.000000,0
102,3,558.000000,1.000000,1,408.000000,0
102,4,608.000000,1.000000,1,408.000000,0
102,5,658.000000,1.000000,1,408.000000,0
103,2,512.000000,1.000000,1,412.000000,0
103,3,562.000000,1.000000,1,412.000000,0
103,4,612.000000,1.000000,1,412.000000,0
103,5,662.000000,1.000000,1,412.000000,0
104,2,516.000000,1.000000,1,416.000000,0
104,3,566.000000,1.000000,1,416.000000,0
104,4,616.000000,1.000000,1,416.000000,0
104,5,666.000000,1.000000,1,416.000000,0
105,2,520.000000,1.000000,1,420.000000,0
105,3,570.000000,1.000000,1,420.000000,0
105,4,620.000000,1.000000,1,420.000000,0
105,5,670.000000,1.000000,1,420.000000,0
106,2,524.000000,1.000000,1,424.000000,0
106,3,574.000000,1.000000,1,424.000000,0
106,4,624.000000,1.000000,1,424.000000,0
106,5,674.000000,1.000000,1,424.000000,0
107,2,528.000000,1.000000,1,428.000000,0
107,3,578.000000,1.000000,1,428.000000,0
107,4,628.000000,1.000000,1,428.000000,0
107,5,678.000000,1.000000,1,428.000000,0
108,2,532.000000,1.000000,1,432.000000,0
108,3,582.000000,1.000000,1,432.000000,0
108,4,632.000000,1.000000,1,432.000000,0
108,5,682.000000,1.000000,1,432.000000,0
109,2,536.000000,1.000000,1,436.000000,0
109,3,586.000000,1.000000,1,436.000000,0
109,4,636.000000,1.000000,1,436.000000,0
109,5,686.000000,1.000000,1,436.000000,0
110,2,540.000000,1.000000,1,440.000000,0
110,3,590.000000,1.000000,1,440.000000,0
110,4,640.000000,1.000000,1,440.000000,0
110,5,690.000000,1.000000,1,440.000000,0
111,2,544.000000,1.000000,1,444.000000,0
111,3,594.000000,1.000000,1,444.000000,0
111,4,644.000000,1.000000,1,444.000000,0
111,5,694.000000,1.000000,1,444.000000,0
112,2,548.000000,1.000000,1,448.000000,0
112,3,598.000000,1.000000,1,448.000000,0
112,4,648.000000,1.000000,1,448.000000,0
112,5,698.000000,1.000000,1,448.000000,0
113,2,552.000000,1.000000,1,452.000000,0
113,3,602.000000,1.000000,1,452.000000,0
113,4,652.000000,1.000000,1,452.000000,0
113,5,702.000000,1.000000,1,452.000000,0
114,2,556.000000,1.000000,1,456.000000,0
114,3,606.000000,1.000000,1,456.000000,0
114,4,656.000000,1.000000,1,456.000000,0
114,5,706.000000,1.000000,1,456.000000,0
115,2,560.000000,1.000000,1,460.000000,0
115,3,610.000000,1.000000,1,460.000000,0
115,4,660.000000,1.000000,1,460.000000,0
115,5,710.000000,1.000000,1,460.000000,0
116,2,564.000000,1.000000,1,464.000000,0
116,3,614.000000,1.000000,1,464.000000,0
116,4,664.000000,1.000000,1,464.000000,0
116,5,714.000000,1.000000,1,464.000000,0
117,2,568.000000,1.000000,1,468.000000,0
117,3,618.000000,1.000000,1,468.000000,0
117,4,668.000000,1.000000,1,468.000000,0
117,5,718.000000,1.000000,1,468.000000,0
118,2,572.000000,1.000000,1,472.000000,0
118,3,622.000000,1.000000,1,472.000000,0
118,4,672.000000,1.000000,1,472.000000,0
118,5,722.000000,1.000000,1,472.000000,0
119,2,576.000000,1.000000,1,476.000000,0
119,3,626.000000,1.000000,1,476.000000,0
119,4,676.000000,1.000000,1,476.000000,0
119,5,726.000000,1.000000,1,476.000000,0
120,2,580.000000,1.000000,1,480.000000,0
120,3,630.000000,1.000000,1,480.000000,0
120,4,680.000000,1.000000,1,480.000000,0
120,5,730.000000,1.000000,1,480.000000,0
121,2,584.000000,1.000000,1,484.000000,0
121,3,634.000000,1.000000,1,484.000000,0
121,4,684.000000,1.000000,1,484.000000,0
121,5,734.000000,1.000000,1,484.000000,0
122,2,588.000000,1.000000,1,488.000000,0
122,3,638.000000,1.000000,1,488.000000,0
122,4,688.000000,1.000000,1,488.000000,0
122,5,738.000000,1.000000,1,488.000000,0
123,2,592.000000,1.000000,1,492.000000,0
123,3,642.000000,1.000000,1,492.000000,0
123,4,692.000000,1.000000,1,492.000000,0
123,5,742.000000,1.000000,1,492.000000,0
124,2,596.000000,1.000000,1,496.000000,0
124,3,646.000000,1.000000,1,496.000000,0
124,4,696.000000,1.000000,1,496.000000,0
124,5,746.000000,1.000000,1,496.000000,0
125,2,600.000000,1.000000,1,500.000000,0
125,3,650.000000,1.000000,1,500.000000,0
125,4,700.000000,1.000000,1,500.000000,0
125,5,750.000000,1.000000,1,500.000000,0
126,2,604.000000,1.000000,1,504.000000,0
126,3,654.000000,1.000000,1,504.000000,0
126,4,704.000000,1.000000,1,504.000000,0
126,5,754.000000,1.000000,1,504.000000,0
127,2,608.000000,1.000000,1,508.000000,0
127,3,658.000000,1.000000,1,508.000000,0
127,4,708.000000,1.000000,1,508.000000,0
127,5,758.000000,1.000000,1,508.000000,0
128,2,611.000000,1.000000,1,511.000000,0
128,3,661.000000,1.000000,1,511.000000,0
128,4,711.000000,1.000000,1,511.000000,0
129,2,614.000000,1.000000,1,514.000000,0
129,3,664.000000,1.000000,1,514.000000,0
129,4,714.000000,1.000000,1,514.000000,0
130,2,617.000000,1.000000,1,517.000000,0
130,3,667.000000,1.000000,1,517.000000,0
130,4,717.000000,1.000000,1,517.000000,0
131,2,620.000000,1.000000,1,520.000000,0
131,3,670.000000,1.000000,1,520.000000,0
131,4,720.000000,1.000000,1,520.000000,0
132,2,623.000000,1.000000,1,523.000000,0
132,3,673.000000,1.000000,1,523.000000,0
132,4,723.000000,1.000000,1,523.000000,0
133,2,626.000000,1.000000,1,526.000000,0
133,3,676.000000,1.000000,1,526.000000,0
133,4,726.000000,1.000000,1,526.000000,0
134,2,629.000000,1.000000,1,529.000000,0
134,3,679.000000,1.000000,1,529.000000,0
134,4,729.000000,1.000000,1,529.000000,0
135,2,632.000000,1.000000,1,532.000000,0
135,3,682.000000,1.000000,1,532.000000,0
135,4,732.000000,1.000000,1,532.000000,0
136,2,635.000000,1.000000,1,535.000000,0
136,3,685.000000,1.000000,1,535.000000,0
136,4,735.000000,1.000000,1,535.000000,0
137,2,638.000000,1.000000,1,538.000000,0
137,3,688.000000,1.000000,1,538.000000,0
137,4,738.000000,1.000000,1,538.000000,0
138,2,641.000000,1.000000,1,541.000000,0
138,3,691.000000,1.000000,1,541.000000,0
138,4,741.000000,1.000000,1,541.000000,0
139,2,644.000000,1.000000,1,544.000000,0
139,3,694.000000,1.000000,1,544.000000,0
139,4,744.000000,1.000000,1,544.000000,0
140,2,647.000000,1.000000,1,547.000000,0
140,3,697.000000,1.000000,1,547.000000,0
140,4,747.000000,1.000000,1,547.000000,0
141,2,650.000000,1.000000,1,550.000000,0
141,3,700.000000,1.000000,1,550.000000,0
141,4,750.000000,1.000000,1,550.000000,0
142,2,653.000000,1.000000,1,553.000000,0
142,3,703.000000,1.000000,1,553.000000,0
142,4,753.000000,1.000000,1,553.000000,0
143,2,656.000000,1.000000,1,556.000000,0
143,3,706.000000,1.000000,1,556.000000,0
143,4,756.000000,1.000000,1,556.000000,0
144,2,659.000000,1.000000,1,559.000000,0
144,3,709.000000,1.000000,1,559.000000,0
144,4,759.000000,1.000000,1,559.000000,0
145,2,662.000000,1.000000,1,562.000000,0
145,3,712.000000,1.000000,1,562.000000,0
145,4,762.000000,1.000000,1,562.000000,0
146,2,665.000000,1.000000,1,565.000000,0
146,3,715.000000,1.000000,1,565.000000,0
146,4,765.000000,1.000000,1,565.000000,0
147,2,668.000000,1.000000,1,568.000000,0
147,3,718.000000,1.000000,1,568.000000,0
147,4,768.000000,1.000000,1,568.000000,0
148,2,671.000000,1.000000,1,571.000000,0
148,3,721.000000,1.000000,1,571.000000,0
148,4,771.000000,1.000000,1,571.000000,0
149,2,674.000000,1.000000,1,574.000000,0
149,3,724.000000,1.000000,1,574.000000,0
149,4,774.000000,1.000000,1,574.000000,0
150,2,677.000000,1.000000,1,577.000000,0
150,3,727.000000,1.000000,1,577.000000,0
150,4,777.000000,1.000000,1,577.000000,0
151,2,680.000000,1.000000,1,580.000000,0
151,3,730.000000,1.000000,1,580.000000,0
151,4,780.000000,1.000000,1,580.000000,0
152,2,683.000000,1.000000,1,583.000000,0
152,3,733.000000,1.000000,1,583.000000,0
152,4,783.000000,1.000000,1,583.000000,0
153,2,686.000000,1.000000,1,586.000000,0
153,3,736.000000,1.000000,1,586.000000,0
153,4,786.000000,1.000000,1,586.000000,0
154,2,689.000000,1.000000,1,589.000000,0
154,3,739.000000,1.000000,1,589.000000,0
154,4,789.000000,1.000000,1,589.000000,0
155,2,692.000000,1.000000,1,592.000000,0
155,3,742.000000,1.000000,1,592.000000,0
155,4,792.000000,1.000000,1,592.000000,0
156,2,695.000000,1.000000,1,595.000000,0
156,3,745.000000,1.000000,1,595.000000,0
156,4,795.000000,1.000000,1,595.000000,0
157,2,698.000000,1.000000,1,598.000000,0
157,3,748.000000,1.000000,1,598.000000,0
157,4,798.000000,1.000000,1,598.000000,0
158,2,701.000000,1.000000,1,601.000000,0
158,3,751.000000,1.000000,1,601.000000,0
158,4,801.000000,1.000000,1,601.000000,0
159,2,704.000000,1.000000,1,604.000000,0
159,3,754.000000,1.000000,1,604.000000,0
159,4,804.000000,1.000000,1,604.000000,0
160,2,707.000000,1.000000,1,607.000000,0
160,3,757.000000,1.000000,1,607.000000,0
