time,car_id,position,velocity,lane,distance,crashes
384,1,70.000000,3.500000,3,3020.000000,0
384,2,934.000000,3.500000,3,3834.000000,0
385,4,318.000000,3.500000,2,3118.000000,0
385,0,746.000000,4.000000,1,2746.000000,0
385,1,84.000000,3.500000,3,3034.000000,0
385,2,948.000000,3.500000,3,3848.000000,0
386,4,332.000000,3.500000,2,3132.000000,0
386,0,762.000000,4.000000,1,2762.000000,0
386,1,98.000000,3.500000,3,3048.000000,0
386,2,962.000000,3.500000,3,3862.000000,0
387,4,346.000000,3.500000,2,3146.000000,0
387,0,778.000000,4.000000,1,2778.000000,0
387,1,112.000000,3.500000,3,3062.000000,0
387,2,976.000000,3.500000,3,3876.000000,0
388,4,360.000000,3.500000,2,3160.000000,0
388,0,794.000000,4.000000,1,2794.000000,0
388,1,126.000000,3.500000,3,3076.000000,0
388,2,990.000000,3.500000,3,3890.000000,0
389,4,374.000000,3.500000,2,3174.000000,0
389,0,810.000000,4.000000,1,2810.000000,0
389,1,140.000000,3.500000,3,3090.000000,0
389,2,4.000000,3.500000,3,3904.000000,0
390,4,388.000000,3.500000,2,3188.000000,0
390,0,826.000000,4.000000,1,2826.000000,0
390,1,154.000000,3.500000,3,3104.000000,0
390,2,18.000000,3.500000,3,3918.000000,0
391,4,402.000000,3.500000,2,3202.000000,0
391,0,842.000000,4.000000,1,2842.000000,0
391,1,168.000000,3.500000,3,3118.000000,0
391,2,32.000000,3.500000,3,3932.000000,0
392,4,416.000000,3.500000,2,3216.000000,0
392,0,858.000000,4.000000,1,2858.000000,0
392,1,182.000000,3.500000,3,3132.000000,0
392,2,46.000000,3.500000,3,3946.000000,0
393,4,430.000000,3.500000,2,3230.000000,0
393,0,874.000000,4.000000,1,2874.000000,0
393,1,196.000000,3.500000,3,3146.000000,0
393,2,60.000000,3.500000,3,3960.000000,0
394,4,446.000000,4.000000,2,3246.000000,0
394,0,890.000000,4.000000,1,2890.000000,0
394,1,212.000000,4.000000,3,3162.000000,0
394,2,74.000000,3.500000,3,3974.000000,0
395,4,462.000000,4.000000,2,3262.000000,0
395,0,906.000000,4.000000,1,2906.000000,0
395,1,228.000000,4.000000,3,3178.000000,0
395,2,88.000000,3.500000,3,3988.000000,0
396,4,478.000000,4.000000,2,3278.000000,0
396,0,922.000000,4.000000,1,2922.000000,0
396,1,244.000000,4.000000,3,3194.000000,0
396,2,102.000000,3.500000,3,4002.000000,0
397,4,494.000000,4.000000,2,3294.000000,0
397,0,938.000000,4.000000,1,2938.000000,0
397,1,260.000000,4.000000,3,3210.000000,0
397,2,116.000000,3.500000,3,4016.000000,0
398,4,510.000000,4.000000,2,3310.000000,0
398,0,954.000000,4.000000,1,2954.000000,0
398,1,276.000000,4.000000,3,3226.000000,0
398,2,130.000000,3.500000,3,4030.000000,0
399,4,526.000000,4.000000,2,3326.000000,0
399,0,970.000000,4.000000,1,2970.000000,0
399,1,292.000000,4.000000,3,3242.000000,0
399,2,144.000000,3.500000,3,4044.000000,0
400,4,542.000000,4.000000,2,3342.000000,0
400,0,986.000000,4.000000,1,2986.000000,0
400,1,308.000000,4.000000,3,3258.000000,0
400,2,158.000000,3.500000,3,4058.000000,0
401,4,558.000000,4.000000,2,3358.000000,0
401,0,2.000000,4.000000,1,3002.000000,0
401,1,324.000000,4.000000,3,3274.000000,0
401,2,172.000000,3.500000,3,4072.000000,0
402,4,574.000000,4.000000,2,3374.000000,0
402,0,18.000000,4.000000,1,3018.000000,0
402,1,340.000000,4.000000,3,3290.000000,0
402,2,186.000000,3.500000,3,4086.000000,0
403,4,590.000000,4.000000,2,3390.000000,0
403,0,34.000000,4.000000,1,3034.000000,0
403,1,356.000000,4.000000,3,3306.000000,0
403,2,200.000000,3.500000,3,4100.000000,0
404,4,606.000000,4.000000,2,3406.000000,0
404,0,50.000000,4.000000,1,3050.000000,0
404,1,372.000000,4.000000,3,3322.000000,0
404,2,214.000000,3.500000,3,4114.000000,0
405,4,622.000000,4.000000,2,3422.000000,0
405,0,66.000000,4.000000,1,3066.000000,0
405,1,388.000000,4.000000,3,3338.000000,0
405,2,228.000000,3.500000,3,4128.000000,0
406,4,638.000000,4.000000,2,3438.000000,0
406,0,82.000000,4.000000,1,3082.000000,0
406,1,404.000000,4.000000,3,3354.000000,0
406,2,242.000000,3.500000,3,4142.000000,0
407,4,654.000000,4.000000,2,3454.000000,0
407,0,98.000000,4.000000,1,3098.000000,0
407,1,420.000000,4.000000,3,3370.000000,0
407,2,256.000000,3.500000,3,4156.000000,0
408,4,670.000000,4.000000,2,3470.000000,0
408,0,114.000000,4.000000,1,3114.000000,0
408,1,436.000000,4.000000,3,3386.000000,0
408,2,270.000000,3.500000,3,4170.000000,0
409,4,686.000000,4.000000,2,3486.000000,0
409,0,130.000000,4.000000,1,3130.000000,0
409,1,452.000000,4.000000,3,3402.000000,0
409,2,284.000000,3.500000,3,4184.000000,0
410,4,702.000000,4.000000,2,3502.000000,0
410,0,146.000000,4.000000,1,3146.000000,0
410,1,468.000000,4.000000,3,3418.000000,0
410,2,298.000000,3.500000,3,4198.000000,0
411,4,718.000000,4.000000,2,3518.000000,0
411,0,162.000000,4.000000,1,3162.000000,0
411,1,484.000000,4.000000,3,3434.000000,0
411,2,312.000000,3.500000,3,4212.000000,0
412,4,734.000000,4.000000,2,3534.000000,0
412,0,178.000000,4.000000,1,3178.000000,0
412,1,500.000000,4.000000,3,3450.000000,0
412,2,326.000000,3.500000,3,4226.000000,0
413,4,750.000000,4.000000,2,3550.000000,0
413,0,194.000000,4.000000,1,3194.000000,0
413,1,516.000000,4.000000,3,3466.000000,0
413,2,340.000000,3.500000,3,4240.000000,0
414,4,766.000000,4.000000,2,3566.000000,0
414,0,210.000000,4.000000,1,3210.000000,0
414,1,532.000000,4.000000,3,3482.000000,0
414,2,354.000000,3.500000,3,4254.000000,0
415,4,782.000000,4.000000,2,3582.000000,0
415,0,226.000000,4.000000,1,3226.000000,0
415,1,548.000000,4.000000,3,3498.000000,0
415,2,368.000000,3.500000,3,4268.000000,0
416,4,798.000000,4.000000,2,3598.000000,0
416,0,242.000000,4.000000,1,3242.000000,0
416,1,564.000000,4.000000,3,3514.000000,0
416,2,382.000000,3.500000,3,4282.000000,0
417,4,814.000000,4.000000,2,3614.000000,0
417,0,258.000000,4.000000,1,3258.000000,0
417,1,580.000000,4.000000,3,3530.000000,0
417,2,396.000000,3.500000,3,4296.000000,0
418,4,830.000000,4.000000,2,3630.000000,0
418,0,274.000000,4.000000,1,3274.000000,0
418,1,596.000000,4.000000,3,3546.000000,0
418,2,410.000000,3.500000,3,4310.000000,0
419,4,846.000000,4.000000,2,3646.000000,0
419,0,290.000000,4.000000,1,3290.000000,0
419,1,612.000000,4.000000,3,3562.000000,0
419,2,424.000000,3.500000,3,4324.000000,0
420,4,862.000000,4.000000,2,3662.000000,0
420,0,306.000000,4.000000,1,3306.000000,0
420,1,628.000000,4.000000,3,3578.000000,0
420,2,438.000000,3.500000,3,4338.000000,0
421,4,878.000000,4.000000,2,3678.000000,0
421,0,322.000000,4.000000,1,3322.000000,0
421,1,644.000000,4.000000,3,3594.000000,0
421,2,452.000000,3.500000,3,4352.000000,0
422,4,894.000000,4.000000,2,3694.000000,0
422,0,338.000000,4.000000,1,3338.000000,0
422,1,660.000000,4.000000,3,3610.000000,0
422,2,466.000000,3.500000,3,4366.000000,0
423,4,910.000000,4.000000,2,3710.000000,0
423,0,354.000000,4.000000,1,3354.000000,0
423,1,676.000000,4.000000,3,3626.000000,0
423,2,480.000000,3.500000,3,4380.000000,0
424,4,926.000000,4.000000,2,3726.000000,0
424,0,370.000000,4.000000,1,3370.000000,0
424,1,692.000000,4.000000,3,3642.000000,0
424,2,494.000000,3.500000,3,4394.000000,0
425,4,942.000000,4.000000,2,3742.000000,0
425,0,386.000000,4.000000,1,3386.000000,0
425,1,708.000000,4.000000,3,3658.000000,0
425,2,508.000000,3.500000,3,4408.000000,0
426,4,958.000000,4.000000,2,3758.000000,0
426,0,402.000000,4.000000,1,3402.000000,0
426,1,724.000000,4.000000,3,3674.000000,0
426,2,524.000000,4.000000,3,4424.000000,0
427,4,974.000000,4.000000,2,3774.000000,0
427,0,418.000000,4.000000,1,3418.000000,0
427,1,740.000000,4.000000,3,3690.000000,0
427,2,540.000000,4.000000,3,4440.000000,0
428,4,990.000000,4.000000,2,3790.000000,0
428,0,434.000000,4.000000,1,3434.000000,0
428,1,756.000000,4.000000,3,3706.000000,0
428,2,556.000000,4.000000,3,4456.000000,0
429,4,6.000000,4.000000,2,3806.000000,0
429,0,450.000000,4.000000,1,3450.000000,0
429,1,772.000000,4.000000,3,3722.000000,0
429,2,572.000000,4.000000,3,4472.000000,0
430,4,22.000000,4.000000,2,3822.000000,0
430,0,466.000000,4.000000,1,3466.000000,0
430,1,788.000000,4.000000,3,3738.000000,0
430,2,588.000000,4.000000,3,4488.000000,0
431,4,38.000000,4.000000,2,3838.000000,0
431,0,482.000000,4.000000,1,3482.000000,0
431,1,804.000000,4.000000,3,3754.000000,0
431,2,604.000000,4.000000,3,4504.000000,0
432,4,54.000000,4.000000,2,3854.000000,0
432,0,498.000000,4.000000,1,3498.000000,0
432,1,820.000000,4.000000,3,3770.000000,0
432,2,620.000000,4.000000,3,4520.000000,0
433,4,70.000000,4.000000,2,3870.000000,0
433,0,514.000000,4.000000,1,3514.000000,0
433,1,836.000000,4.000000,3,3786.000000,0
433,2,636.000000,4.000000,3,4536.000000,0
434,4,86.000000,4.000000,2,3886.000000,0
434,0,530.000000,4.000000,1,3530.000000,0
434,1,852.000000,4.000000,3,3802.000000,0
434,2,652.000000,4.000000,3,4552.000000,0
435,4,102.000000,4.000000,2,3902.000000,0
435,0,546.000000,4.000000,1,3546.000000,0
435,1,868.000000,4.000000,3,3818.000000,0
435,2,668.000000,4.000000,3,4568.000000,0
436,4,118.000000,4.000000,2,3918.000000,0
436,0,562.000000,4.000000,1,3562.000000,0
436,1,884.000000,4.000000,3,3834.000000,0
436,2,684.000000,4.000000,3,4584.000000,0
437,4,134.000000,4.000000,2,3934.000000,0
437,0,578.000000,4.000000,1,3578.000000,0
437,1,900.000000,4.000000,3,3850.000000,0
437,2,700.000000,4.000000,3,4600.000000,0
438,4,150.000000,4.000000,2,3950.000000,0
438,0,594.000000,4.000000,1,3594.000000,0
438,1,916.000000,4.000000,3,3866.000000,0
438,2,716.000000,4.000000,3,4616.000000,0
439,4,166.000000,4.000000,2,3966.000000,0
439,0,610.000000,4.000000,1,3610.000000,0
439,1,932.000000,4.000000,3,3882.000000,0
439,2,732.000000,4.000000,3,4632.000000,0
440,4,182.000000,4.000000,2,3982.000000,0
440,0,626.000000,4.000000,1,3626.000000,0
440,1,948.000000,4.000000,3,3898.000000,0
440,2,748.000000,4.000000,3,4648.000000,0
441,4,198.000000,4.000000,2,3998.000000,0
441,0,642.000000,4.000000,1,3642.000000,0
441,1,964.000000,4.000000,3,3914.000000,0
441,2,764.000000,4.000000,3,4664.000000,0
442,4,214.000000,4.000000,2,4014.000000,0
442,0,658.000000,4.000000,1,3658.000000,0
442,1,980.000000,4.000000,3,3930.000000,0
442,2,780.000000,4.000000,3,4680.000000,0
443,4,230.000000,4.000000,2,4030.000000,0
443,0,674.000000,4.000000,1,3674.000000,0
443,1,996.000000,4.000000,3,3946.000000,0
443,2,796.000000,4.000000,3,4696.000000,0
444,4,246.000000,4.000000,2,4046.000000,0
444,0,690.000000,4.000000,1,3690.000000,0
444,1,12.000000,4.000000,3,3962.000000,0
444,2,812.000000,4.000000,3,4712.000000,0
445,4,262.000000,4.000000,2,4062.000000,0
445,0,706.000000,4.000000,1,3706.000000,0
445,1,28.000000,4.000000,3,3978.000000,0
445,2,828.000000,4.000000,3,4728.000000,0
446,4,278.000000,4.000000,2,4078.000000,0
446,0,722.000000,4.000000,1,3722.000000,0
446,1,44.000000,4.000000,3,3994.000000,0
446,2,844.000000,4.000000,3,4744.000000,0
447,4,294.000000,4.000000,2,4094.000000,0
447,0,738.000000,4.000000,1,3738.000000,0
447,1,60.000000,4.000000,3,4010.000000,0
447,2,860.000000,4.000000,3,4760.000000,0
448,4,310.000000,4.000000,2,4110.000000,0
448,0,754.000000,4.000000,1,3754.000000,0
448,1,76.000000,4.000000,3,4026.000000,0
448,2,876.000000,4.000000,3,4776.000000,0
449,4,326.000000,4.000000,2,4126.000000,0
449,0,770.000000,4.000000,1,3770.000000,0
449,1,92.000000,4.000000,3,4042.000000,0
449,2,892.000000,4.000000,3,4792.000000,0
450,4,342.000000,4.000000,2,4142.000000,0
450,0,786.000000,4.000000,1,3786.000000,0
450,1,108.000000,4.000000,3,4058.000000,0
450,2,908.000000,4.000000,3,4808.000000,0
451,4,358.000000,4.000000,2,4158.000000,0
451,0,802.000000,4.000000,1,3802.000000,0
451,1,124.000000,4.000000,3,4074.000000,0
451,2,924.000000,4.000000,3,4824.000000,0
452,4,374.000000,4.000000,2,4174.000000,0
452,0,818.000000,4.000000,1,3818.000000,0
452,1,140.000000,4.000000,3,4090.000000,0
452,2,940.000000,4.000000,3,4840.000000,0
453,4,390.000000,4.000000,2,4190.000000,0
453,0,834.000000,4.000000,1,3834.000000,0
453,1,156.000000,4.000000,3,4106.000000,0
453,2,956.000000,4.000000,3,4856.000000,0
454,4,406.000000,4.000000,2,4206.000000,0
454,0,850.000000,4.000000,1,3850.000000,0
454,1,172.000000,4.000000,3,4122.000000,0
454,2,972.000000,4.000000,3,4872.000000,0
455,4,422.000000,4.000000,2,4222.000000,0
455,0,866.000000,4.000000,1,3866.000000,0
455,1,188.000000,4.000000,3,4138.000000,0
455,2,988.000000,4.000000,3,4888.000000,0
456,4,438.000000,4.000000,2,4238.000000,0
456,0,882.000000,4.000000,1,3882.000000,0
456,1,204.000000,4.000000,3,4154.000000,0
456,2,4.000000,4.000000,3,4904.000000,0
457,4,454.000000,4.000000,2,4254.000000,0
457,0,898.000000,4.000000,1,3898.000000,0
457,1,220.000000,4.000000,3,4170.000000,0
457,2,20.000000,4.000000,3,4920.000000,0
458,4,470.000000,4.000000,2,4270.000000,0
458,0,914.000000,4.000000,1,3914.000000,0
458,1,236.000000,4.000000,3,4186.000000,0
458,2,36.000000,4.000000,3,4936.000000,0
459,4,486.000000,4.000000,2,4286.000000,0
459,0,930.000000,4.000000,1,3930.000000,0
459,1,252.000000,4.000000,3,4202.000000,0
459,2,52.000000,4.000000,3,4952.000000,0
460,4,502.000000,4.000000,2,4302.000000,0
460,0,946.000000,4.000000,1,3946.000000,0
460,1,268.000000,4.000000,3,4218.000000,0
460,2,68.000000,4.000000,3,4968.000000,0
461,4,518.000000,4.000000,2,4318.000000,0
461,0,962.000000,4.000000,1,3962.000000,0
461,1,284.000000,4.000000,3,4234.000000,0
461,2,84.000000,4.000000,3,4984.000000,0
462,4,534.000000,4.000000,2,4334.000000,0
462,0,978.000000,4.000000,1,3978.000000,0
462,1,300.000000,4.000000,3,4250.000000,0
462,2,100.000000,4.000000,3,5000.000000,0
463,4,550.000000,4.000000,2,4350.000000,0
463,0,994.000000,4.000000,1,3994.000000,0
463,1,316.000000,4.000000,3,4266.000000,0
463,2,116.000000,4.000000,3,5016.000000,0
464,4,566.000000,4.000000,2,4366.000000,0
464,0,10.000000,4.000000,1,4010.000000,0
464,1,332.000000,4.000000,3,4282.000000,0
464,2,132.000000,4.000000,3,5032.000000,0
465,4,582.000000,4.000000,2,4382.000000,0
465,0,26.000000,4.000000,1,4026.000000,0
465,1,348.000000,4.000000,3,4298.000000,0
465,2,148.000000,4.000000,3,5048.000000,0
466,4,598.000000,4.000000,2,4398.000000,0
466,0,42.000000,4.000000,1,4042.000000,0
466,1,364.000000,4.000000,3,4314.000000,0
466,2,164.000000,4.000000,3,5064.000000,0
